stock_id,stock_name,reason,category,start_date,end_date
1236,宏亞,除息,股利發放,110.07.07,110.07.12
1325,恆大,除息,股利發放,110.07.09,110.07.14
1410,南染,除息,股利發放,110.07.09,110.07.14
1529,樂事綠能,除息,股利發放,110.07.09,110.07.14
1529,樂事綠能,現金增資,資本活動,110.07.09,110.07.14
1532,勤美,除息,股利發放,110.07.06,110.07.09
1568,倉佑,除息,股利發放,110.07.06,110.07.09
2029,盛餘,除息,股利發放,110.07.08,110.07.13
2344,華邦電,除息,股利發放,110.07.07,110.07.12
2356,英業達,除息,股利發放,110.07.09,110.07.14
2426,鼎元,除息,股利發放,110.07.09,110.07.14
2535,達欣工,除息,股利發放,110.07.06,110.07.09
3016,嘉晶,除息,股利發放,110.07.07,110.07.12
3038,全台,除息,股利發放,110.07.08,110.07.13
3044,健鼎,除息,股利發放,110.07.07,110.07.12
4155,訊映,除息,股利發放,110.07.06,110.07.09
4961,天鈺,現金增資,資本活動,110.07.08,110.07.13
6214,精誠,除息,股利發放,110.07.09,110.07.14
6438,迅得,除息,股利發放,110.07.06,110.07.09
8016,矽創,除息,股利發放,110.07.09,110.07.14
8463,潤泰材,除息,股利發放,110.07.09,110.07.14
8467,波力-KY,除息,股利發放,110.07.09,110.07.14
9188,精熙-DR,除息,股利發放,110.07.06,110.07.09
9904,寶成,除息,股利發放,110.07.08,110.07.13
